                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.0845,                 1.2286,                 1.2218,                 0.7984,                0.83204,                0.84208,                0.56993,                 1.0796,                0.93398,                 1.2424,             0.00094555,             0.00094555,             0.00094555
                     13,                 1.0799,                 1.1668,                 1.2296,                0.82539,                0.77049,                0.78706,                0.57073,                 1.0158,                0.87078,                 1.1861,              0.0009406,              0.0009406,              0.0009406
                     14,                 1.0086,                 1.0949,                 1.1839,                0.92048,                0.79606,                0.84737,                0.59997,                 1.0225,                0.79298,                 1.1816,             0.00093565,             0.00093565,             0.00093565
                     15,                  1.042,                 1.0949,                 1.1951,                0.90895,                0.74369,                0.81698,                0.55011,                 1.1008,                0.83627,                 1.2442,              0.0009307,              0.0009307,              0.0009307
                     16,                 1.0446,                 1.0344,                 1.1953,                0.76447,                0.76481,                 0.7842,                0.58771,                 1.0165,                0.76356,                 1.1646,             0.00092575,             0.00092575,             0.00092575
                     17,                 0.9824,                0.98791,                 1.1684,                0.80099,                0.82314,                0.84137,                0.61286,                0.99551,                0.75805,                 1.1833,              0.0009208,              0.0009208,              0.0009208
                     18,                 1.0165,                 1.0272,                 1.1853,                0.87731,                0.82167,                 0.8751,                0.62788,                0.99635,                0.69722,                 1.1713,             0.00091585,             0.00091585,             0.00091585
                     19,                 1.0202,                0.95375,                 1.1771,                0.88103,                 0.7463,                0.81072,                  0.578,                 1.0318,                0.76041,                 1.2054,              0.0009109,              0.0009109,              0.0009109
                     20,                 1.0268,                0.97819,                 1.1945,                0.88841,                0.85344,                 0.8969,                0.60344,                 1.0565,                0.67153,                  1.229,             0.00090595,             0.00090595,             0.00090595
                     21,                 1.0048,                0.92964,                 1.1938,                0.92803,                0.80992,                0.89608,                0.58438,                 1.0858,                  0.721,                 1.2235,               0.000901,               0.000901,               0.000901
                     22,                 1.0278,                0.92462,                 1.1723,                0.85606,                0.80741,                0.83179,                0.61898,                0.98652,                0.66398,                 1.1489,             0.00089605,             0.00089605,             0.00089605
                     23,                0.98517,                0.86335,                 1.1564,                0.94366,                0.90982,                0.95423,                0.66064,                0.97056,                 0.5832,                 1.1559,              0.0008911,              0.0008911,              0.0008911
                     24,                0.98164,                0.87131,                 1.1784,                0.87169,                0.85498,                0.87461,                0.61375,                 1.0342,                0.63842,                  1.192,             0.00088615,             0.00088615,             0.00088615
                     25,                0.98056,                0.84449,                 1.1565,                0.87318,                0.74874,                0.81066,                0.54164,                 1.1266,                0.77262,                 1.2676,              0.0008812,              0.0008812,              0.0008812
                     26,                  1.003,                0.89647,                 1.1792,                0.80649,                0.85926,                0.87819,                0.60395,                 1.0138,                0.70168,                 1.1897,             0.00087625,             0.00087625,             0.00087625
                     27,                0.94898,                0.80705,                 1.1689,                0.84574,                0.82278,                0.88253,                0.63478,                0.98604,                0.62683,                 1.1678,              0.0008713,              0.0008713,              0.0008713
                     28,                 0.9657,                0.84073,                 1.1685,                 0.9105,                0.88816,                0.94475,                0.67022,                0.96347,                0.59425,                 1.1433,             0.00086635,             0.00086635,             0.00086635
                     29,                0.94805,                0.79753,                 1.1433,                0.86701,                0.84952,                0.91912,                0.63301,                 1.0161,                0.60369,                 1.1598,              0.0008614,              0.0008614,              0.0008614
                     30,                0.91291,                0.77353,                 1.1276,                 0.8708,                0.81888,                0.89168,                0.65439,                0.96907,                0.58914,                 1.1394,             0.00085645,             0.00085645,             0.00085645
                     31,                0.90899,                0.75743,                  1.134,                0.87216,                0.80811,                0.89392,                0.63907,                 0.9922,                0.57474,                 1.1556,              0.0008515,              0.0008515,              0.0008515
                     32,                0.90013,                0.74361,                 1.1192,                0.90866,                0.83239,                 0.8819,                0.62284,                0.94531,                0.58176,                 1.1248,             0.00084655,             0.00084655,             0.00084655
                     33,                0.93133,                 0.7242,                 1.1354,                0.90832,                0.80484,                0.90196,                0.64157,                0.98563,                0.59607,                 1.1451,              0.0008416,              0.0008416,              0.0008416
                     34,                0.90772,                0.72508,                 1.1178,                0.68456,                0.82832,                0.77156,                0.59193,                  1.007,                0.61223,                 1.1882,             0.00083665,             0.00083665,             0.00083665
                     35,                 0.9589,                0.76804,                 1.1558,                0.85883,                  0.878,                0.91281,                0.64455,                0.97698,                0.56579,                 1.1437,              0.0008317,              0.0008317,              0.0008317
                     36,                0.89791,                0.69048,                 1.1083,                 0.8461,                0.92632,                0.90806,                0.62641,                 1.0239,                0.53818,                 1.1893,             0.00082675,             0.00082675,             0.00082675
                     37,                0.85758,                0.65273,                 1.0887,                0.89695,                0.82315,                0.88273,                0.67112,                0.97065,                0.51632,                 1.1264,              0.0008218,              0.0008218,              0.0008218
                     38,                 0.9691,                0.74654,                  1.165,                0.93686,                0.92766,                0.93672,                0.66322,                0.98459,                0.49308,                 1.1401,             0.00081685,             0.00081685,             0.00081685
                     39,                0.89482,                0.70538,                  1.096,                0.93778,                0.87745,                0.89983,                0.65732,                0.98741,                 0.5715,                  1.154,              0.0008119,              0.0008119,              0.0008119
                     40,                0.92807,                0.73186,                 1.1361,                0.88987,                0.90349,                0.95878,                0.65968,                0.95185,                0.53553,                 1.1332,             0.00080695,             0.00080695,             0.00080695
                     41,                0.91442,                0.69014,                 1.1097,                0.90472,                0.90874,                0.94429,                0.66927,                 0.9161,                0.55245,                 1.0942,               0.000802,               0.000802,               0.000802
                     42,                0.81604,                0.63094,                 1.0804,                0.93816,                0.85163,                 0.9038,                0.66425,                0.93713,                0.55719,                 1.1433,             0.00079705,             0.00079705,             0.00079705
                     43,                0.84803,                0.64283,                 1.0866,                0.87467,                0.88704,                0.88655,                0.68315,                0.90491,                0.52293,                 1.1292,              0.0007921,              0.0007921,              0.0007921
                     44,                0.87662,                0.65038,                 1.1033,                0.93281,                0.92593,                0.95146,                0.68939,                0.89056,                0.52167,                 1.1115,             0.00078715,             0.00078715,             0.00078715
                     45,                0.86672,                0.64859,                 1.0853,                0.88986,                0.82795,                  0.902,                0.66241,                0.89568,                0.56983,                 1.1323,              0.0007822,              0.0007822,              0.0007822
                     46,                0.89117,                0.63924,                 1.1041,                0.90088,                0.81515,                0.84929,                0.66088,                0.92568,                0.51864,                 1.1091,             0.00077725,             0.00077725,             0.00077725
                     47,                0.87413,                0.65343,                 1.0849,                0.84608,                0.84319,                0.85534,                0.62163,                0.93374,                0.56613,                 1.1435,              0.0007723,              0.0007723,              0.0007723
                     48,                0.83452,                0.60765,                 1.0873,                0.95669,                0.86824,                0.94036,                0.67854,                0.90659,                0.46211,                 1.1436,             0.00076735,             0.00076735,             0.00076735
                     49,                 0.8763,                0.63747,                 1.0872,                0.93171,                0.94216,                0.96905,                0.67529,                0.97384,                0.48762,                 1.1541,              0.0007624,              0.0007624,              0.0007624
                     50,                0.88392,                0.62666,                 1.0929,                0.89872,                0.89221,                0.94092,                0.67768,                0.98304,                0.52268,                 1.1731,             0.00075745,             0.00075745,             0.00075745
                     51,                 0.8281,                0.60537,                 1.0728,                0.92443,                0.88759,                0.92611,                0.68755,                0.92855,                0.45603,                 1.1233,              0.0007525,              0.0007525,              0.0007525
                     52,                0.80169,                0.57743,                 1.0582,                 0.9488,                0.92307,                0.94056,                0.67284,                0.94223,                0.44978,                 1.1306,             0.00074755,             0.00074755,             0.00074755
                     53,                0.83068,                 0.5977,                 1.0725,                0.92122,                0.96247,                0.96616,                0.71148,                 0.9047,                 0.4649,                 1.1201,              0.0007426,              0.0007426,              0.0007426
                     54,                0.85199,                0.61127,                 1.0721,                0.84694,                0.88804,                0.92163,                 0.6905,                0.91754,                0.45677,                  1.138,             0.00073765,             0.00073765,             0.00073765
                     55,                0.82936,                0.62947,                 1.0955,                0.96609,                0.83404,                0.91898,                0.69234,                0.88141,                 0.4593,                 1.0932,              0.0007327,              0.0007327,              0.0007327
                     56,                0.80112,                0.58377,                 1.0401,                0.86686,                0.86481,                0.89462,                0.64971,                0.89574,                0.46347,                 1.1036,             0.00072775,             0.00072775,             0.00072775
                     57,                0.82292,                0.57007,                  1.061,                0.88338,                0.93584,                0.94368,                0.68691,                0.93778,                 0.4624,                 1.1312,              0.0007228,              0.0007228,              0.0007228
                     58,                0.84791,                0.60683,                 1.0706,                0.93824,                0.90387,                0.94596,                0.68881,                0.92266,                0.45036,                 1.1414,             0.00071785,             0.00071785,             0.00071785
                     59,                0.80745,                0.55458,                 1.0449,                0.92015,                0.92711,                0.95067,                0.65796,                0.97255,                0.45079,                 1.1755,              0.0007129,              0.0007129,              0.0007129
                     60,                0.81247,                0.57404,                 1.0544,                0.90371,                0.88813,                0.92485,                0.67829,                0.93552,                0.46637,                 1.1767,             0.00070795,             0.00070795,             0.00070795
                     61,                0.82666,                0.58217,                 1.0713,                0.94538,                0.84779,                0.92832,                0.68619,                0.86616,                0.43993,                 1.1154,               0.000703,               0.000703,               0.000703
                     62,                0.80278,                0.54689,                 1.0615,                 0.9195,                  0.884,                0.93255,                0.68026,                0.93533,                0.44586,                 1.1516,             0.00069805,             0.00069805,             0.00069805
                     63,                 0.8017,                0.55203,                  1.039,                0.91359,                0.89331,                0.93566,                 0.6671,                0.92104,                0.43404,                 1.1287,              0.0006931,              0.0006931,              0.0006931
                     64,                0.80649,                 0.5519,                 1.0469,                0.98341,                0.84832,                0.93746,                0.69484,                 0.9072,                0.44376,                 1.1396,             0.00068815,             0.00068815,             0.00068815
                     65,                0.80577,                0.54512,                 1.0611,                0.88947,                0.96054,                0.96233,                0.66115,                0.96579,                0.46915,                 1.1528,              0.0006832,              0.0006832,              0.0006832
                     66,                0.79045,                0.53712,                 1.0567,                0.91407,                0.90745,                0.94825,                0.65914,                0.93274,                0.49069,                 1.1505,             0.00067825,             0.00067825,             0.00067825
                     67,                0.75688,                0.51665,                 1.0359,                0.96938,                0.90894,                0.97708,                0.67439,                0.92692,                0.43479,                  1.128,              0.0006733,              0.0006733,              0.0006733
                     68,                0.80744,                0.53903,                 1.0534,                0.90213,                0.88944,                0.93564,                0.67543,                0.92418,                0.43591,                 1.1284,             0.00066835,             0.00066835,             0.00066835
                     69,                 0.7994,                0.54679,                 1.0549,                0.96207,                0.85315,                0.92612,                0.66525,                0.93033,                0.45523,                 1.1405,              0.0006634,              0.0006634,              0.0006634
                     70,                0.78436,                0.52808,                 1.0464,                0.88663,                0.89422,                0.87451,                0.64863,                0.93678,                0.43644,                 1.1414,             0.00065845,             0.00065845,             0.00065845
                     71,                0.79066,                0.54331,                  1.045,                0.97309,                0.85854,                0.93426,                0.68054,                0.89911,                0.43514,                 1.1104,              0.0006535,              0.0006535,              0.0006535
                     72,                0.76364,                0.53289,                 1.0488,                0.97911,                0.90564,                0.95914,                0.67843,                0.98757,                0.44125,                 1.1486,             0.00064855,             0.00064855,             0.00064855
                     73,                0.77627,                0.53668,                 1.0434,                0.97248,                0.89703,                0.94459,                0.65687,                  1.007,                0.43833,                 1.1852,              0.0006436,              0.0006436,              0.0006436
                     74,                0.79242,                0.53354,                 1.0344,                0.96856,                0.83148,                0.90696,                0.65463,                0.96935,                0.47451,                 1.1619,             0.00063865,             0.00063865,             0.00063865
                     75,                0.76855,                0.52842,                 1.0405,                 0.8534,                0.89815,                0.93068,                0.65809,                0.92279,                0.42975,                 1.1439,              0.0006337,              0.0006337,              0.0006337
                     76,                0.77734,                0.51629,                 1.0295,                 0.9627,                0.90835,                0.93475,                0.69304,                0.89297,                0.40312,                 1.1263,             0.00062875,             0.00062875,             0.00062875
                     77,                0.74492,                0.51362,                 1.0278,                0.97417,                0.87366,                0.95168,                0.69389,                0.88017,                0.41487,                 1.1123,              0.0006238,              0.0006238,              0.0006238
                     78,                0.72238,                0.49389,                 1.0058,                0.97773,                0.87109,                0.92582,                0.68969,                0.89626,                0.42901,                 1.1148,             0.00061885,             0.00061885,             0.00061885
                     79,                0.73576,                0.51154,                 1.0235,                0.93232,                0.89178,                0.90363,                0.66684,                0.92304,                0.48251,                 1.1344,              0.0006139,              0.0006139,              0.0006139
                     80,                0.75297,                0.51862,                 1.0331,                0.88582,                0.90357,                0.92282,                0.66877,                0.89688,                0.44666,                 1.1015,             0.00060895,             0.00060895,             0.00060895
                     81,                0.72273,                 0.4836,                 1.0144,                0.83291,                0.90462,                0.90325,                0.69286,                0.87046,                0.48381,                 1.1149,               0.000604,               0.000604,               0.000604
                     82,                0.74622,                0.51295,                 1.0284,                0.96086,                0.85481,                0.92562,                0.67281,                0.93681,                0.45882,                 1.1355,             0.00059905,             0.00059905,             0.00059905
                     83,                 0.7539,                0.49328,                 1.0223,                0.96599,                0.85926,                0.90876,                0.67298,                0.90024,                0.47964,                 1.1278,              0.0005941,              0.0005941,              0.0005941
                     84,                0.72818,                0.49708,                 1.0259,                0.97131,                0.88704,                0.92124,                0.69638,                0.90471,                0.46661,                 1.1195,             0.00058915,             0.00058915,             0.00058915
                     85,                 0.7434,                0.51093,                 1.0359,                0.97297,                0.89204,                 0.9366,                0.68675,                0.93455,                0.44939,                 1.1293,              0.0005842,              0.0005842,              0.0005842
                     86,                0.72576,                0.45977,                 1.0158,                0.94093,                0.85282,                0.90866,                0.68097,                0.91898,                0.42169,                 1.1602,             0.00057925,             0.00057925,             0.00057925
                     87,                0.72758,                0.48431,                 1.0277,                0.90343,                0.89216,                0.89981,                0.68197,                0.87768,                0.40721,                 1.1151,              0.0005743,              0.0005743,              0.0005743
                     88,                0.72573,                0.48213,                   1.01,                0.89575,                0.93684,                0.93845,                0.69497,                0.89694,                0.42465,                 1.1023,             0.00056935,             0.00056935,             0.00056935
                     89,                0.72253,                0.49541,                  1.002,                0.92037,                0.90145,                0.92437,                 0.6808,                 0.9361,                0.42407,                 1.1549,              0.0005644,              0.0005644,              0.0005644
                     90,                0.73586,                0.48785,                 1.0087,                0.94585,                0.85744,                 0.9333,                0.68887,                0.91233,                0.40981,                 1.1606,             0.00055945,             0.00055945,             0.00055945
                     91,                0.72892,                0.47039,                 1.0279,                0.96677,                0.82714,                0.90316,                0.67669,                0.88854,                0.39074,                 1.1115,              0.0005545,              0.0005545,              0.0005545
                     92,                0.70434,                0.47493,                 1.0083,                0.89783,                0.85972,                0.89218,                 0.6809,                0.89333,                0.42088,                 1.1204,             0.00054955,             0.00054955,             0.00054955
                     93,                0.73109,                0.48013,                 1.0204,                 0.9797,                0.85518,                0.91488,                0.69061,                0.87669,                0.40552,                 1.1261,              0.0005446,              0.0005446,              0.0005446
                     94,                0.70039,                0.46498,                0.99121,                0.89983,                0.83733,                 0.8819,                0.68714,                0.90122,                0.43427,                 1.1338,             0.00053965,             0.00053965,             0.00053965
                     95,                0.69343,                0.49108,                 1.0022,                0.92517,                0.85109,                0.87911,                0.67375,                 0.9296,                0.48768,                 1.1357,              0.0005347,              0.0005347,              0.0005347
                     96,                0.67111,                0.44166,                 1.0104,                0.91795,                0.90219,                0.90584,                0.67796,                0.87183,                0.40339,                 1.1074,             0.00052975,             0.00052975,             0.00052975
                     97,                0.69242,                0.46019,                0.99211,                0.93641,                0.87446,                0.93085,                0.71051,                0.85815,                0.40755,                 1.1279,              0.0005248,              0.0005248,              0.0005248
                     98,                0.67121,                0.44371,                0.98824,                0.87839,                0.88704,                0.90466,                0.68378,                0.88216,                0.43265,                  1.114,             0.00051985,             0.00051985,             0.00051985
                     99,                 0.7128,                0.47897,                 1.0134,                0.94253,                0.91414,                0.95577,                0.71075,                0.89983,                0.38682,                 1.0977,              0.0005149,              0.0005149,              0.0005149
                    100,                0.68034,                0.46954,                0.98794,                 0.9061,                0.90734,                0.94182,                 0.6973,                0.88716,                0.41041,                 1.1002,             0.00050995,             0.00050995,             0.00050995
                    101,                0.69658,                0.46026,                 1.0041,                0.95593,                0.79229,                0.85768,                0.68053,                0.86684,                0.44641,                 1.0956,               0.000505,               0.000505,               0.000505
                    102,                0.68249,                  0.453,                0.97423,                0.92304,                0.84847,                0.86977,                 0.6816,                0.86852,                0.44475,                 1.1011,             0.00050005,             0.00050005,             0.00050005
                    103,                0.68733,                0.46443,                 0.9914,                0.94037,                0.84369,                0.89603,                0.69429,                0.84685,                 0.4668,                 1.0811,              0.0004951,              0.0004951,              0.0004951
                    104,                 0.6509,                0.43571,                0.98838,                0.95158,                 0.8851,                0.93723,                0.70604,                0.84669,                 0.4111,                 1.0864,             0.00049015,             0.00049015,             0.00049015
                    105,                0.67593,                0.43263,                0.98495,                 0.8839,                0.84228,                0.87589,                  0.684,                0.84679,                0.40264,                 1.0694,              0.0004852,              0.0004852,              0.0004852
                    106,                0.66858,                0.45253,                 0.9902,                0.87484,                0.84155,                0.88296,                0.69894,                0.85173,                0.42019,                 1.0781,             0.00048025,             0.00048025,             0.00048025
                    107,                0.67245,                0.44707,                0.99011,                0.90305,                0.83252,                0.90494,                0.68125,                0.90173,                0.41606,                 1.1128,              0.0004753,              0.0004753,              0.0004753
                    108,                0.67701,                0.44053,                0.98154,                0.85012,                0.88077,                0.89056,                 0.6815,                0.87136,                0.42329,                 1.0952,             0.00047035,             0.00047035,             0.00047035
                    109,                0.67505,                0.43924,                0.99547,                0.87587,                0.88027,                0.91753,                 0.6988,                0.85471,                 0.3894,                 1.0771,              0.0004654,              0.0004654,              0.0004654
                    110,                0.67438,                0.44702,                0.98638,                0.95867,                0.83957,                0.90673,                0.68092,                0.88911,                0.39715,                 1.0892,             0.00046045,             0.00046045,             0.00046045
                    111,                0.64837,                0.43668,                0.97473,                0.90334,                0.88689,                0.90617,                0.70425,                0.87411,                0.41122,                 1.0905,              0.0004555,              0.0004555,              0.0004555
                    112,                0.66701,                 0.4285,                0.98163,                0.97705,                0.91023,                0.94174,                0.69783,                0.87135,                0.40273,                  1.083,             0.00045055,             0.00045055,             0.00045055
                    113,                0.67528,                0.44553,                0.99654,                0.93547,                0.89178,                0.94545,                0.68804,                0.90188,                0.40504,                 1.1064,              0.0004456,              0.0004456,              0.0004456
                    114,                0.64055,                0.41874,                0.96808,                0.91677,                0.86696,                0.89578,                0.67453,                0.83291,                0.41743,                 1.0579,             0.00044065,             0.00044065,             0.00044065
                    115,                0.64395,                0.43284,                0.99151,                0.90143,                0.85768,                0.89595,                0.69318,                0.85696,                0.42342,                 1.0851,              0.0004357,              0.0004357,              0.0004357
                    116,                0.64885,                0.41441,                0.97955,                0.91829,                0.78209,                0.86299,                0.69426,                0.85996,                0.43835,                 1.0905,             0.00043075,             0.00043075,             0.00043075
                    117,                0.62606,                0.40883,                0.97315,                0.86546,                0.82003,                0.86195,                0.68338,                 0.8471,                0.41382,                 1.0839,              0.0004258,              0.0004258,              0.0004258
                    118,                0.64118,                0.42554,                0.98557,                0.85975,                0.85699,                0.87187,                0.69089,                0.88598,                 0.3976,                    1.1,             0.00042085,             0.00042085,             0.00042085
                    119,                0.61936,                0.40752,                0.96867,                0.88659,                0.90375,                0.90451,                0.69298,                 0.8774,                0.40794,                 1.1106,              0.0004159,              0.0004159,              0.0004159
                    120,                0.64924,                0.42937,                 0.9889,                0.86805,                0.87903,                0.90843,                0.69442,                0.89103,                0.38452,                  1.112,             0.00041095,             0.00041095,             0.00041095
                    121,                0.63991,                 0.4212,                0.99592,                0.88574,                0.87593,                0.90263,                0.68532,                0.89286,                0.36894,                 1.1145,               0.000406,               0.000406,               0.000406
                    122,                0.63509,                0.41163,                0.96273,                0.88178,                0.94695,                0.94811,                0.68835,                0.88924,                0.37066,                 1.1117,             0.00040105,             0.00040105,             0.00040105
                    123,                 0.6243,                0.42011,                0.96938,                0.91104,                0.87732,                0.93044,                0.70444,                0.85823,                 0.3773,                 1.0881,              0.0003961,              0.0003961,              0.0003961
                    124,                0.64119,                 0.4183,                0.96581,                0.87174,                0.88354,                   0.91,                0.68607,                0.87251,                0.40121,                 1.1019,             0.00039115,             0.00039115,             0.00039115
                    125,                0.63976,                0.42044,                0.97888,                0.86178,                0.85499,                0.88561,                0.65296,                0.92839,                0.43961,                 1.1568,              0.0003862,              0.0003862,              0.0003862
                    126,                0.63882,                0.41323,                0.96543,                0.91713,                0.89724,                 0.9383,                0.67176,                0.92227,                0.40776,                 1.1432,             0.00038125,             0.00038125,             0.00038125
                    127,                0.61649,                0.39474,                0.96958,                0.92508,                0.85356,                0.90653,                0.68008,                0.92284,                0.42513,                 1.1354,              0.0003763,              0.0003763,              0.0003763
                    128,                0.63193,                0.40334,                 0.9671,                0.91454,                0.82543,                0.88403,                0.66524,                0.89624,                0.43293,                 1.1244,             0.00037135,             0.00037135,             0.00037135
                    129,                0.59941,                0.39019,                0.95753,                0.98404,                0.83901,                0.92455,                0.69976,                0.87857,                0.39501,                 1.1026,              0.0003664,              0.0003664,              0.0003664
                    130,                0.61481,                0.40533,                0.97167,                0.92534,                0.88046,                0.95858,                0.71655,                0.89265,                0.39208,                 1.1191,             0.00036145,             0.00036145,             0.00036145
                    131,                0.60561,                0.38115,                0.95811,                0.87998,                0.88704,                0.92737,                0.70248,                0.87323,                0.37584,                 1.0812,              0.0003565,              0.0003565,              0.0003565
                    132,                0.62924,                0.40058,                0.96835,                0.85988,                0.88378,                0.90011,                0.68291,                0.88652,                0.39333,                 1.1018,             0.00035155,             0.00035155,             0.00035155
                    133,                0.60391,                0.39864,                0.94577,                0.85396,                0.87461,                0.89159,                0.66944,                0.89065,                0.41929,                 1.1101,              0.0003466,              0.0003466,              0.0003466
                    134,                0.61209,                 0.3899,                0.95547,                0.86645,                 0.8856,                0.89021,                0.67814,                0.88683,                0.38784,                 1.1171,             0.00034165,             0.00034165,             0.00034165
                    135,                0.61316,                0.39717,                0.95209,                 0.9201,                0.91552,                0.94516,                0.69192,                0.89345,                0.39349,                 1.1122,              0.0003367,              0.0003367,              0.0003367
                    136,                0.60385,                0.39892,                0.97034,                0.95245,                0.84303,                0.90029,                0.68497,                0.88081,                0.39362,                  1.101,             0.00033175,             0.00033175,             0.00033175
                    137,                0.60845,                0.38915,                0.96186,                0.87612,                0.88704,                0.89058,                0.70317,                0.82594,                0.40663,                 1.0647,              0.0003268,              0.0003268,              0.0003268
                    138,                0.59865,                0.36506,                0.95917,                0.94769,                0.87771,                0.93541,                0.68127,                0.88967,                0.39317,                 1.1072,             0.00032185,             0.00032185,             0.00032185
                    139,                0.58961,                  0.409,                0.95273,                0.94966,                0.87665,                0.91966,                0.65997,                0.91677,                0.40562,                 1.1189,              0.0003169,              0.0003169,              0.0003169
                    140,                0.59139,                0.37418,                0.95283,                0.94799,                0.85575,                0.91229,                0.68005,                 0.9136,                 0.3965,                 1.1271,             0.00031195,             0.00031195,             0.00031195
                    141,                0.60368,                0.38768,                0.95994,                0.95077,                0.84451,                0.90004,                0.67465,                0.91582,                0.40993,                 1.1328,               0.000307,               0.000307,               0.000307
                    142,                0.58215,                0.37604,                0.94918,                0.82494,                0.84754,                0.85565,                0.67267,                 0.9135,                 0.4027,                 1.1417,             0.00030205,             0.00030205,             0.00030205
                    143,                0.57297,                0.37301,                0.94944,                0.85419,                0.85897,                 0.8912,                0.68113,                0.91759,                0.40781,                 1.1222,              0.0002971,              0.0002971,              0.0002971
                    144,                0.58704,                 0.4031,                 0.9611,                0.88928,                0.82287,                0.86513,                0.68033,                0.92158,                0.39965,                  1.124,             0.00029215,             0.00029215,             0.00029215
                    145,                0.58094,                0.37652,                0.94742,                0.86074,                0.87911,                0.88438,                0.69349,                0.89347,                0.38894,                 1.1129,              0.0002872,              0.0002872,              0.0002872
                    146,                0.56658,                0.35441,                0.94479,                0.86973,                0.83738,                0.86575,                0.67875,                0.89662,                0.40315,                 1.1063,             0.00028225,             0.00028225,             0.00028225
                    147,                0.56498,                0.35424,                0.94447,                0.84239,                0.85926,                0.86109,                0.68131,                0.89289,                0.40442,                 1.1126,              0.0002773,              0.0002773,              0.0002773
                    148,                0.55406,                0.35821,                0.94394,                0.84398,                 0.8555,                0.87155,                0.68196,                0.88327,                 0.4025,                 1.1187,             0.00027235,             0.00027235,             0.00027235
                    149,                0.58195,                0.35887,                0.95462,                 0.8706,                0.81238,                0.85917,                0.68814,                0.87977,                0.39822,                 1.1176,              0.0002674,              0.0002674,              0.0002674
                    150,                0.59652,                0.38106,                 0.9475,                0.89841,                0.84599,                0.88861,                0.68316,                0.88874,                0.42528,                 1.1261,             0.00026245,             0.00026245,             0.00026245
                    151,                0.56054,                0.36929,                0.95796,                0.89404,                0.87728,                0.91208,                 0.6761,                0.89729,                0.41601,                 1.1253,              0.0002575,              0.0002575,              0.0002575
                    152,                0.58693,                0.38406,                   0.95,                0.91186,                0.91557,                0.92807,                0.68258,                0.88422,                 0.4059,                   1.11,             0.00025255,             0.00025255,             0.00025255
                    153,                  0.564,                0.36909,                0.94679,                0.95268,                0.89133,                 0.9443,                0.68938,                0.89401,                0.39181,                 1.1156,              0.0002476,              0.0002476,              0.0002476
                    154,                 0.5717,                0.36005,                0.93949,                0.95341,                0.88906,                 0.9239,                0.68077,                0.89172,                0.38452,                 1.1145,             0.00024265,             0.00024265,             0.00024265
                    155,                0.57631,                0.36373,                0.94005,                0.94002,                0.85822,                0.92071,                0.67886,                 0.8632,                0.37932,                  1.099,              0.0002377,              0.0002377,              0.0002377
                    156,                0.53483,                0.35121,                0.93399,                0.96107,                0.85692,                0.90179,                0.68223,                0.87417,                0.37631,                 1.1119,             0.00023275,             0.00023275,             0.00023275
                    157,                0.60325,                0.37155,                0.95405,                0.94694,                0.86105,                0.91566,                0.67029,                0.90131,                0.40585,                 1.1397,              0.0002278,              0.0002278,              0.0002278
